timestamp,source_ip,failed_login_attempts,session_duration_seconds,command_count,unique_commands,suspicious_command_count,has_canary_trigger
2026-07-12T13:56:56.205346,45.33.58.36,2670,2,1,1,0,0
2026-07-12T03:55:16.205346,45.33.57.115,7185,2,0,0,0,0
2026-07-11T21:18:16.205346,45.33.2.195,5815,14,3,0,0,0
2026-07-12T22:07:49.205346,45.33.71.63,9667,15,1,1,0,0
2026-07-11T18:56:32.205346,45.33.7.144,3277,3,2,1,0,0
2026-07-11T22:24:28.205346,45.33.71.63,3239,7,2,1,0,0
2026-07-12T19:49:26.205346,45.33.71.63,6416,5,1,1,0,0
2026-07-10T14:40:00.205346,45.33.229.140,8001,2,1,1,0,0
2026-07-12T02:30:40.205346,45.33.56.60,6724,13,2,1,0,0
2026-07-11T11:57:27.205346,45.33.2.195,2730,5,2,2,0,0
2026-07-12T19:51:44.205346,45.33.174.190,7024,6,2,2,0,0
2026-07-13T02:01:28.205346,185.44.179.109,6,830,50,20,12,0
2026-07-11T13:06:24.205346,45.33.151.72,940,12,3,2,0,0
2026-07-12T21:15:41.205346,45.33.8.24,1633,14,3,2,0,0
2026-07-12T12:57:22.205346,45.33.8.24,4465,5,1,1,0,0
2026-07-12T10:34:52.205346,45.33.71.63,7857,10,3,2,0,0
2026-07-13T01:50:00.205346,45.33.51.184,9407,1,2,2,0,0
2026-07-12T05:41:01.205346,45.33.71.63,2291,13,1,1,0,0
2026-07-12T14:12:52.205346,45.33.2.195,1225,10,3,1,0,0
2026-07-12T08:05:07.205346,45.33.58.36,4739,4,1,1,0,0
2026-07-12T20:24:16.205346,45.33.208.223,8699,3,2,0,0,0
2026-07-12T01:14:45.205346,45.33.51.184,1906,2,1,1,0,0
2026-07-11T01:00:54.205346,45.33.229.140,9037,8,2,1,0,0
2026-07-11T03:02:25.205346,45.33.167.180,5725,2,2,0,0,0
2026-07-11T17:44:32.205346,45.33.56.60,2291,11,1,1,0,0
2026-07-11T16:28:39.205346,45.33.151.72,3123,6,3,1,0,0
2026-07-10T17:19:10.205346,45.33.174.190,3553,11,3,1,0,0
2026-07-10T14:31:54.205346,45.33.229.140,7865,10,3,1,0,0
2026-07-11T01:45:28.205346,45.33.229.140,5060,13,0,0,0,0
2026-07-12T18:44:22.205346,45.33.151.72,3563,6,2,0,0,0
2026-07-12T10:51:54.205346,45.33.140.108,9146,11,2,2,0,0
2026-07-11T09:59:34.205346,45.33.208.223,2371,6,2,1,0,0
2026-07-11T03:41:52.205346,45.33.8.24,1888,11,1,1,0,0
2026-07-12T11:12:15.205346,45.33.58.36,3499,6,1,1,0,0
2026-07-12T22:49:12.205346,45.33.189.27,9917,7,3,0,0,0
2026-07-11T06:25:55.205346,45.33.174.190,9591,3,3,1,0,0
2026-07-12T22:52:24.205346,45.33.167.180,1378,14,2,0,0,0
2026-07-12T23:49:01.205346,45.33.7.144,9700,9,3,1,0,0
2026-07-10T17:40:46.205346,45.33.167.180,8506,3,0,0,0,0
2026-07-13T05:31:12.205346,45.33.23.152,5285,1,2,0,0,0
2026-07-13T02:33:20.205346,45.33.167.180,9767,12,3,2,0,0
2026-07-10T18:59:16.205346,45.33.58.36,4889,13,2,2,0,0
2026-07-11T19:30:06.205346,45.33.167.180,9451,4,3,0,0,0
2026-07-12T18:23:13.205346,45.33.7.190,7868,5,2,0,0,0
2026-07-12T17:13:52.205346,45.33.58.36,4382,4,2,2,0,0
2026-07-13T10:18:45.205346,45.33.189.27,3885,14,1,0,0,0
2026-07-12T01:11:10.205346,45.33.109.9,9327,3,2,2,0,0
2026-07-12T15:36:25.205346,45.33.109.9,8928,15,0,0,0,0
2026-07-11T07:41:28.205346,45.33.109.9,2578,12,1,0,0,0
2026-07-11T22:36:37.205346,45.33.23.152,6934,8,1,1,0,0
2026-07-13T04:30:34.205346,45.33.7.144,7905,2,0,0,0,0
2026-07-10T14:23:16.205346,45.33.130.155,7949,8,2,2,0,0
2026-07-13T07:11:08.205346,45.33.71.63,8011,11,2,0,0,0
2026-07-12T00:42:52.205346,45.33.51.184,3970,8,2,1,0,0
2026-07-10T20:00:42.205346,45.33.208.223,2639,10,3,1,0,0
2026-07-12T22:04:19.205346,45.33.167.180,766,2,1,1,0,0
2026-07-12T03:14:40.205346,45.33.51.184,3814,12,1,1,0,0
2026-07-11T00:16:14.205346,45.33.109.9,2029,11,2,1,0,0
2026-07-11T18:58:58.205346,45.33.174.190,1348,7,2,2,0,0
2026-07-10T23:43:07.205346,45.33.71.63,2059,1,1,1,0,0
2026-07-10T15:08:40.205346,45.33.23.152,9010,11,3,0,0,0
2026-07-10T22:55:06.205346,45.33.58.36,7419,12,1,1,0,0
2026-07-12T03:24:40.205346,45.33.71.63,2178,2,2,1,0,0
2026-07-11T10:40:14.205346,45.33.189.27,2840,2,0,0,0,0
2026-07-12T21:33:12.205346,45.33.229.140,2980,15,3,2,0,0
2026-07-12T14:19:55.205346,45.33.71.63,2146,3,0,0,0,0
2026-07-12T00:56:18.205346,45.33.51.184,5652,13,1,0,0,0
2026-07-10T17:31:03.205346,45.33.23.152,9566,10,2,2,0,0
2026-07-12T15:39:16.205346,45.33.8.24,3866,9,1,1,0,0
2026-07-11T20:36:32.205346,45.33.7.190,4421,8,3,0,0,0
2026-07-12T06:20:36.205346,45.33.2.195,1663,9,0,0,0,0
2026-07-10T23:23:40.205346,45.33.208.223,7395,6,1,1,0,0
2026-07-10T21:48:00.205346,45.33.71.63,725,5,1,0,0,0
2026-07-12T17:28:21.205346,45.33.7.144,8800,5,3,1,0,0
2026-07-11T00:50:22.205346,45.33.151.72,9308,10,1,1,0,0
2026-07-12T08:03:36.205346,45.33.57.115,3829,13,1,1,0,0
2026-07-11T20:51:20.205346,45.33.71.63,5581,12,3,2,0,0
2026-07-10T21:16:10.205346,45.33.71.63,7618,2,3,2,0,0
2026-07-10T15:36:46.205346,45.33.174.190,2456,1,1,1,0,0
2026-07-12T14:15:22.205346,45.33.130.155,9068,9,2,0,0,0
2026-07-12T21:50:16.205346,45.33.109.9,2434,13,0,0,0,0
2026-07-13T01:23:24.205346,45.33.71.63,4808,12,0,0,0,0
2026-07-11T10:43:10.205346,45.33.7.190,8685,14,1,1,0,0
2026-07-13T08:40:01.205346,45.33.58.36,9902,11,0,0,0,0
2026-07-12T16:19:52.205346,45.33.164.29,4506,1,3,1,0,0
2026-07-12T08:22:31.205346,45.33.174.190,1079,9,3,0,0,0
2026-07-12T15:08:34.205346,45.33.56.60,4944,14,0,0,0,0
2026-07-10T23:15:12.205346,45.33.7.190,3438,4,0,0,0,0
2026-07-13T02:26:40.205346,45.33.8.24,5590,6,0,0,0,0
2026-07-11T22:17:22.205346,45.33.229.140,5277,10,2,2,0,0
2026-07-13T14:37:06.205346,45.33.208.223,8583,13,1,1,0,0
2026-07-11T21:08:08.205346,45.33.23.152,2966,1,3,0,0,0
2026-07-12T07:05:04.205346,45.33.164.29,5988,1,3,2,0,0
2026-07-11T09:09:27.205346,45.33.57.115,4402,7,3,0,0,0
2026-07-12T21:21:52.205346,45.33.71.63,1219,15,1,1,0,0
2026-07-11T02:57:49.205346,45.33.130.155,8011,12,0,0,0,0
2026-07-11T07:42:48.205346,45.33.7.144,1726,10,0,0,0,0
2026-07-12T10:09:44.205346,45.33.109.9,5661,15,3,2,0,0
2026-07-11T04:53:46.205346,45.33.109.9,4327,2,1,0,0,0
2026-07-11T06:30:47.205346,45.33.174.190,7865,8,2,1,0,0
2026-07-11T06:25:04.205346,45.33.229.140,7904,5,3,1,0,0
2026-07-11T02:36:43.205346,45.33.8.24,1160,4,2,0,0,0
2026-07-12T06:55:20.205346,45.33.130.155,6992,9,0,0,0,0
2026-07-13T17:12:19.205346,45.33.174.190,1009,7,3,2,0,0
2026-07-10T15:53:52.205346,45.33.167.180,2169,13,1,0,0,0
2026-07-11T01:47:28.205346,45.33.23.152,2641,4,3,1,0,0
2026-07-13T03:05:20.205346,45.33.109.9,1728,1,0,0,0,0
2026-07-10T21:08:55.205346,45.33.71.63,5932,2,0,0,0,0
2026-07-10T18:20:32.205346,45.33.208.223,7596,14,3,1,0,0
2026-07-12T04:10:07.205346,45.33.51.184,3331,6,1,0,0,0
2026-07-12T07:05:04.205346,45.33.189.27,1067,10,1,1,0,0
2026-07-12T19:20:46.205346,45.33.151.72,8348,1,0,0,0,0
2026-07-12T16:04:08.205346,45.33.229.140,9114,4,0,0,0,0
2026-07-12T03:48:46.205346,45.33.140.108,6136,15,2,1,0,0
2026-07-13T08:04:02.205346,45.33.56.60,4088,1,2,0,0,0
2026-07-11T23:52:48.205346,45.33.208.223,4313,3,0,0,0,0
2026-07-11T14:31:16.205346,45.33.7.190,4094,10,3,1,0,0
2026-07-10T18:10:06.205346,45.33.208.223,5710,13,2,2,0,0
2026-07-11T16:41:00.205346,45.33.130.155,9800,10,1,1,0,0
2026-07-10T19:33:52.205346,45.33.140.108,9382,5,1,1,0,0
2026-07-12T13:02:56.205346,45.33.23.152,4084,1,3,0,0,0
2026-07-10T22:37:42.205346,45.33.229.140,2637,6,1,1,0,0
2026-07-12T17:56:46.205346,45.33.208.223,2820,13,0,0,0,0
2026-07-13T04:18:35.205346,185.44.88.72,12,870,27,18,5,0
2026-07-11T15:12:52.205346,45.33.140.108,5698,3,2,0,0,0
2026-07-13T23:54:28.205346,45.33.8.24,2586,3,0,0,0,0
2026-07-11T21:52:24.205346,45.33.208.223,1030,3,2,2,0,0
2026-07-11T01:23:59.205346,45.33.58.36,8629,3,2,2,0,0
2026-07-12T14:23:04.205346,45.33.56.60,3250,11,0,0,0,0
2026-07-12T03:07:12.205346,45.33.109.9,3935,4,0,0,0,0
2026-07-13T02:40:06.205346,45.33.164.29,1288,7,3,2,0,0
2026-07-11T22:45:52.205346,185.44.40.56,8,835,59,25,10,0
2026-07-12T04:03:08.205346,45.33.71.63,1047,5,0,0,0,0
2026-07-11T03:48:37.205346,185.44.207.41,6,408,63,13,2,0
2026-07-11T14:10:52.205346,45.33.2.195,8409,12,0,0,0,0
2026-07-11T20:11:32.205346,45.33.51.184,3073,1,0,0,0,0
2026-07-14T01:35:12.205346,185.44.40.56,12,1194,48,17,4,1
2026-07-13T04:39:43.205346,45.33.140.108,3016,1,2,0,0,0
2026-07-11T20:31:06.205346,45.33.2.195,8369,4,0,0,0,0
2026-07-13T00:37:07.205346,45.33.8.24,1842,8,0,0,0,0
2026-07-12T20:43:16.205346,45.33.109.9,1993,11,3,0,0,0
2026-07-13T07:01:32.205346,45.33.130.155,3556,8,0,0,0,0
2026-07-11T04:38:54.205346,45.33.23.152,4900,10,0,0,0,0
2026-07-10T23:20:40.205346,45.33.130.155,9371,7,1,1,0,0
2026-07-12T01:13:12.205346,45.33.57.115,7358,9,3,2,0,0
2026-07-14T02:55:46.205346,45.33.71.63,6968,15,0,0,0,0
2026-07-11T15:12:34.205346,45.33.208.223,2915,2,3,0,0,0
2026-07-11T12:21:15.205346,185.44.179.109,3,147,69,10,1,0
2026-07-13T00:12:20.205346,45.33.109.9,5738,15,0,0,0,0
2026-07-13T10:49:07.205346,45.33.151.72,5843,14,2,2,0,0
2026-07-13T04:22:36.205346,45.33.164.29,9061,13,3,0,0,0
2026-07-11T05:30:23.205346,45.33.208.223,2141,15,0,0,0,0
2026-07-12T23:55:28.205346,45.33.151.72,6133,15,3,1,0,0
2026-07-13T02:58:30.205346,45.33.208.223,8250,1,1,1,0,0
2026-07-12T02:12:42.205346,45.33.2.195,7081,1,3,1,0,0
2026-07-12T17:19:37.205346,45.33.140.108,4900,15,2,0,0,0
2026-07-11T05:13:12.205346,45.33.8.24,5594,5,3,2,0,0
2026-07-11T03:55:05.205346,185.44.179.109,3,675,71,18,9,0
2026-07-12T23:06:40.205346,45.33.229.140,7171,12,3,2,0,0
2026-07-13T19:25:52.205346,45.33.57.115,3104,2,2,2,0,0
2026-07-11T20:58:32.205346,45.33.57.115,9817,1,1,0,0,0
2026-07-11T20:44:13.205346,45.33.23.152,1041,8,0,0,0,0
2026-07-10T19:05:30.205346,45.33.167.180,8775,7,0,0,0,0
2026-07-14T02:54:18.205346,45.33.140.108,7808,3,3,2,0,0
2026-07-10T18:39:52.205346,45.33.174.190,4737,12,0,0,0,0
2026-07-12T01:01:52.205346,45.33.174.190,9875,13,1,0,0,0
2026-07-10T15:49:30.205346,45.33.109.9,7209,9,0,0,0,0
2026-07-12T05:23:16.205346,45.33.189.27,3337,10,0,0,0,0
2026-07-13T13:29:52.205346,45.33.8.24,5011,7,3,1,0,0
2026-07-11T06:13:22.205346,45.33.167.180,5450,11,3,2,0,0
2026-07-11T07:09:52.205346,45.33.130.155,9698,11,2,1,0,0
2026-07-12T07:03:11.205346,45.33.56.60,5029,11,2,1,0,0
2026-07-13T05:21:16.205346,45.33.8.24,3586,3,1,0,0,0
2026-07-12T06:54:07.205346,45.33.189.27,917,11,3,1,0,0
2026-07-14T07:52:02.205346,45.33.7.144,6861,12,0,0,0,0
2026-07-12T22:39:59.205346,45.33.56.60,4143,11,3,2,0,0
2026-07-13T16:24:16.205346,45.33.174.190,9646,3,2,0,0,0
2026-07-12T19:11:21.205346,45.33.109.9,9659,13,1,1,0,0
2026-07-12T18:40:18.205346,45.33.23.152,6320,4,2,1,0,0
2026-07-10T22:49:52.205346,45.33.208.223,5317,8,0,0,0,0
2026-07-11T09:21:04.205346,45.33.208.223,1666,8,1,1,0,0
2026-07-11T14:20:20.205346,45.33.7.144,9180,5,3,0,0,0
2026-07-12T16:34:46.205346,45.33.229.140,6114,7,3,0,0,0
2026-07-11T18:37:21.205346,45.33.174.190,1824,8,2,2,0,0
2026-07-11T17:16:32.205346,45.33.7.190,577,8,2,0,0,0
2026-07-13T11:42:46.205346,45.33.174.190,8521,13,0,0,0,0
2026-07-10T20:27:28.205346,45.33.7.144,7529,8,3,0,0,0
2026-07-11T21:01:27.205346,45.33.130.155,730,15,2,2,0,0
2026-07-11T11:12:40.205346,45.33.164.29,4576,4,2,1,0,0
2026-07-12T14:24:07.205346,45.33.57.115,5515,3,0,0,0,0
2026-07-11T12:04:34.205346,45.33.167.180,9024,10,2,1,0,0
2026-07-13T07:35:13.205346,45.33.140.108,6385,13,1,0,0,0
2026-07-13T23:57:20.205346,45.33.23.152,2649,4,0,0,0,0
2026-07-10T22:17:23.205346,45.33.130.155,1112,7,2,2,0,0
2026-07-11T09:13:52.205346,45.33.7.190,2271,11,0,0,0,0
2026-07-11T15:17:38.205346,45.33.7.144,2524,9,2,1,0,0
2026-07-14T03:04:56.205346,45.33.164.29,5433,7,0,0,0,0
2026-07-11T09:39:22.205346,45.33.2.195,2747,7,0,0,0,0
2026-07-14T03:51:42.205346,45.33.58.36,8654,4,1,1,0,0
2026-07-13T21:08:42.205346,185.44.88.72,12,899,52,13,10,0
2026-07-14T12:29:04.205346,45.33.164.29,708,11,0,0,0,0
2026-07-11T07:04:33.205346,45.33.189.27,1975,13,0,0,0,0
2026-07-10T22:45:30.205346,45.33.23.152,7983,5,2,1,0,0
2026-07-12T18:02:22.205346,45.33.174.190,1146,14,2,1,0,0
2026-07-11T13:17:32.205346,45.33.58.36,2056,14,0,0,0,0
2026-07-12T10:47:56.205346,45.33.174.190,5884,6,3,2,0,0
2026-07-11T09:20:04.205346,45.33.71.63,6605,14,2,0,0,0
2026-07-13T21:46:29.205346,45.33.167.180,4953,14,3,2,0,0
2026-07-11T07:46:56.205346,45.33.174.190,2352,3,0,0,0,0
2026-07-13T05:38:22.205346,45.33.208.223,8408,13,3,0,0,0
2026-07-13T23:49:06.205346,45.33.2.195,972,14,1,1,0,0
2026-07-12T18:56:09.205346,45.33.51.184,7720,1,0,0,0,0
2026-07-12T23:06:40.205346,45.33.57.115,9947,12,1,1,0,0
2026-07-13T00:31:08.205346,45.33.2.195,2060,7,1,1,0,0
2026-07-11T16:49:32.205346,45.33.7.144,2935,14,0,0,0,0
2026-07-14T01:10:55.205346,45.33.140.108,8623,14,1,0,0,0
2026-07-13T06:14:56.205346,45.33.56.60,5057,1,1,1,0,0
2026-07-13T18:03:16.205346,45.33.23.152,1791,8,3,2,0,0
2026-07-10T17:35:04.205346,45.33.140.108,7824,6,0,0,0,0
2026-07-12T18:01:07.205346,45.33.51.184,1087,9,0,0,0,0
2026-07-13T04:12:24.205346,45.33.151.72,3889,11,3,1,0,0
2026-07-13T04:18:46.205346,45.33.23.152,7945,6,3,2,0,0
2026-07-13T00:35:54.205346,45.33.58.36,2096,13,1,0,0,0
2026-07-11T08:35:54.205346,45.33.8.24,9473,9,2,2,0,0
2026-07-12T09:57:52.205346,45.33.174.190,8567,3,3,0,0,0
2026-07-13T20:45:50.205346,45.33.229.140,2478,15,3,0,0,0
2026-07-11T11:42:24.205346,45.33.229.140,6036,2,3,0,0,0
2026-07-10T15:18:34.205346,45.33.167.180,7993,11,1,1,0,0
2026-07-14T01:31:28.205346,45.33.7.190,9564,15,3,2,0,0
2026-07-13T09:11:42.205346,45.33.174.190,9979,3,1,0,0,0
2026-07-12T09:24:16.205346,45.33.2.195,5773,9,3,1,0,0
2026-07-13T13:48:16.205346,45.33.56.60,5319,8,1,0,0,0
2026-07-14T14:14:40.205346,45.33.57.115,5397,14,2,2,0,0
2026-07-13T02:22:19.205346,45.33.229.140,3935,10,2,2,0,0
2026-07-11T10:39:12.205346,45.33.189.27,3413,9,2,2,0,0
2026-07-14T11:19:48.205346,45.33.151.72,8370,10,3,2,0,0
2026-07-13T08:57:52.205346,45.33.51.184,709,9,0,0,0,0
2026-07-12T10:15:30.205346,45.33.7.190,3775,5,1,1,0,0
2026-07-13T21:38:14.205346,45.33.7.190,5335,4,0,0,0,0
2026-07-14T08:01:07.205346,45.33.151.72,4175,12,3,0,0,0
2026-07-13T15:34:08.205346,45.33.8.24,1269,15,3,1,0,0
2026-07-13T20:19:03.205346,185.44.88.72,9,170,16,16,15,0
2026-07-12T00:40:16.205346,45.33.130.155,9455,12,1,1,0,0
2026-07-14T09:07:36.205346,45.33.174.190,1720,3,1,1,0,0
2026-07-11T18:55:52.205346,45.33.7.190,7520,5,2,0,0,0
2026-07-11T17:56:40.205346,45.33.109.9,592,6,3,2,0,0
2026-07-14T19:56:24.205346,45.33.56.60,1333,13,2,1,0,0
2026-07-14T10:56:01.205346,45.33.71.63,5707,9,1,0,0,0
2026-07-13T04:34:40.205346,45.33.57.115,3111,7,3,0,0,0
2026-07-12T05:24:57.205346,45.33.229.140,5937,6,2,1,0,0
2026-07-12T10:00:06.205346,185.44.246.196,9,1032,16,11,1,0
2026-07-14T10:50:25.205346,185.44.88.72,7,292,64,16,7,1
2026-07-10T22:23:04.205346,45.33.130.155,8926,13,3,1,0,0
2026-07-11T20:35:21.205346,45.33.229.140,5748,9,0,0,0,0
2026-07-13T18:39:52.205346,185.44.246.196,9,75,23,14,0,0
2026-07-11T03:30:45.205346,45.33.229.140,9310,14,3,2,0,0
2026-07-11T06:20:40.205346,45.33.189.27,889,8,2,0,0,0
2026-07-12T07:41:31.205346,45.33.174.190,4627,9,0,0,0,0
2026-07-12T23:36:34.205346,45.33.51.184,6857,8,3,1,0,0
2026-07-10T22:50:32.205346,45.33.58.36,9262,1,0,0,0,0
2026-07-12T21:08:40.205346,45.33.71.63,6360,15,0,0,0,0
2026-07-10T20:13:09.205346,45.33.8.24,7670,7,3,2,0,0
2026-07-12T20:15:28.205346,45.33.151.72,4102,3,3,2,0,0
2026-07-10T15:37:37.205346,185.44.179.109,5,824,16,25,0,1
2026-07-12T04:57:52.205346,45.33.7.144,9300,9,0,0,0,0
2026-07-12T00:13:10.205346,45.33.130.155,3969,7,1,0,0,0
2026-07-14T22:10:52.205346,45.33.109.9,3683,2,1,1,0,0
2026-07-11T02:53:46.205346,45.33.151.72,8057,11,0,0,0,0
2026-07-12T09:41:12.205346,45.33.229.140,8482,6,2,0,0,0
2026-07-14T07:48:07.205346,45.33.2.195,1643,15,1,1,0,0
2026-07-14T22:50:12.205346,45.33.2.195,5508,12,1,1,0,0
2026-07-12T12:03:06.205346,45.33.56.60,7517,3,0,0,0,0
2026-07-13T03:47:04.205346,45.33.51.184,5033,14,2,0,0,0
2026-07-14T20:26:38.205346,45.33.167.180,7796,6,2,1,0,0
2026-07-14T18:15:22.205346,45.33.2.195,1843,14,2,0,0,0
2026-07-10T20:22:43.205346,45.33.71.63,1735,15,0,0,0,0
2026-07-14T20:55:20.205346,45.33.208.223,7137,13,1,0,0,0
2026-07-13T15:30:55.205346,45.33.151.72,8234,11,1,1,0,0
2026-07-14T13:36:40.205346,45.33.208.223,5267,3,3,2,0,0
2026-07-11T21:31:57.205346,45.33.130.155,8727,1,1,1,0,0
2026-07-15T00:17:36.205346,45.33.189.27,7810,3,1,1,0,0
2026-07-14T09:51:25.205346,45.33.189.27,8421,6,0,0,0,0
2026-07-12T05:21:30.205346,45.33.109.9,6552,4,0,0,0,0
2026-07-10T22:07:02.205346,45.33.130.155,6858,8,3,0,0,0
2026-07-13T13:44:52.205346,185.44.88.72,2,1127,50,16,12,0
2026-07-14T15:44:50.205346,45.33.71.63,8965,5,3,0,0,0
2026-07-10T15:54:24.205346,45.33.130.155,8476,13,3,2,0,0
2026-07-14T15:40:40.205346,45.33.189.27,7707,3,1,0,0,0
2026-07-11T13:07:36.205346,45.33.229.140,2961,3,1,1,0,0
2026-07-14T09:19:32.205346,45.33.51.184,5910,12,0,0,0,0
2026-07-12T12:52:46.205346,45.33.208.223,3141,11,3,0,0,0
2026-07-11T18:36:32.205346,45.33.208.223,3139,3,0,0,0,0
2026-07-15T01:53:08.205346,45.33.109.9,3449,9,3,2,0,0
2026-07-14T08:23:40.205346,45.33.8.24,1904,4,3,2,0,0
2026-07-11T17:59:52.205346,45.33.174.190,4094,14,3,2,0,0
2026-07-13T08:03:52.205346,45.33.174.190,8869,5,1,1,0,0
2026-07-11T16:01:52.205346,45.33.2.195,1627,4,3,1,0,0
2026-07-11T09:09:16.205346,45.33.229.140,9064,14,3,0,0,0
2026-07-14T11:08:14.205346,45.33.2.195,1139,15,0,0,0,0
2026-07-14T01:31:37.205346,45.33.2.195,9335,14,0,0,0,0
2026-07-14T11:25:00.205346,45.33.130.155,1211,12,3,0,0,0
2026-07-11T16:36:31.205346,45.33.7.144,6242,10,0,0,0,0
2026-07-12T03:11:46.205346,45.33.23.152,1873,5,3,1,0,0
2026-07-10T16:10:15.205346,45.33.164.29,9969,9,0,0,0,0
2026-07-11T20:41:52.205346,45.33.229.140,5675,7,2,0,0,0
2026-07-13T13:36:16.205346,45.33.208.223,4655,5,3,2,0,0
2026-07-13T14:39:30.205346,45.33.7.144,3837,7,3,0,0,0
2026-07-13T20:04:43.205346,45.33.140.108,4657,5,2,2,0,0
2026-07-12T08:28:28.205346,45.33.58.36,4264,8,1,0,0,0
2026-07-13T18:35:52.205346,45.33.56.60,9520,10,0,0,0,0
2026-07-12T18:07:46.205346,185.44.207.41,13,246,33,23,1,1
2026-07-14T20:35:13.205346,45.33.71.63,1118,12,3,1,0,0
2026-07-14T15:34:40.205346,45.33.2.195,1441,13,1,1,0,0
2026-07-14T18:47:00.205346,45.33.229.140,8989,5,1,0,0,0
2026-07-12T13:38:52.205346,45.33.23.152,3276,11,0,0,0,0
2026-07-13T20:25:46.205346,45.33.174.190,1922,5,3,1,0,0
2026-07-15T02:54:56.205346,45.33.229.140,8982,1,0,0,0,0
2026-07-12T05:11:49.205346,45.33.151.72,6203,6,2,0,0,0
2026-07-13T23:05:16.205346,45.33.7.144,9919,1,2,0,0,0
2026-07-11T13:52:07.205346,45.33.151.72,1685,9,2,1,0,0
2026-07-14T06:28:40.205346,45.33.109.9,9313,14,2,2,0,0
2026-07-14T14:21:03.205346,185.44.246.196,8,558,58,22,2,0
2026-07-12T12:28:02.205346,45.33.71.63,6769,11,1,1,0,0
2026-07-12T19:08:13.205346,45.33.51.184,6285,9,0,0,0,0
2026-07-15T05:09:32.205346,45.33.71.63,7036,11,2,0,0,0
2026-07-12T20:27:37.205346,45.33.140.108,5642,6,1,1,0,0
2026-07-12T15:04:46.205346,45.33.229.140,8675,12,1,0,0,0
2026-07-13T13:59:54.205346,45.33.229.140,4255,4,1,1,0,0
2026-07-14T17:28:48.205346,45.33.58.36,2464,15,0,0,0,0
2026-07-13T05:58:52.205346,45.33.151.72,1192,14,3,1,0,0
2026-07-12T23:00:48.205346,45.33.208.223,5001,8,1,1,0,0
2026-07-15T03:31:53.205346,45.33.208.223,2601,1,3,1,0,0
2026-07-11T15:07:16.205346,45.33.130.155,6950,14,1,1,0,0
2026-07-12T09:16:37.205346,45.33.167.180,5671,12,0,0,0,0
2026-07-15T05:34:42.205346,45.33.58.36,5831,6,2,0,0,0
2026-07-12T04:04:10.205346,45.33.109.9,8222,10,2,1,0,0
2026-07-14T00:01:52.205346,45.33.229.140,7366,12,2,1,0,0
2026-07-12T21:36:30.205346,45.33.174.190,9861,3,1,0,0,0
2026-07-11T20:29:58.205346,45.33.151.72,7581,14,3,0,0,0
2026-07-14T04:33:07.205346,45.33.189.27,8249,13,0,0,0,0
2026-07-13T04:00:44.205346,45.33.57.115,9248,12,2,1,0,0
2026-07-12T00:13:01.205346,45.33.208.223,1281,7,0,0,0,0
2026-07-13T11:10:08.205346,45.33.109.9,8307,14,0,0,0,0
2026-07-10T18:57:22.205346,45.33.130.155,9680,9,2,1,0,0
2026-07-13T15:33:52.205346,45.33.130.155,3759,10,1,1,0,0
2026-07-13T21:04:32.205346,45.33.57.115,8487,13,3,0,0,0
2026-07-13T12:09:42.205346,45.33.167.180,2873,14,1,1,0,0
2026-07-12T00:06:37.205346,45.33.2.195,9865,7,0,0,0,0
2026-07-12T21:52:44.205346,45.33.56.60,5691,11,2,2,0,0
2026-07-15T02:19:07.205346,45.33.7.144,4944,15,3,1,0,0
2026-07-11T07:18:58.205346,185.44.40.56,3,436,17,12,2,0
2026-07-15T08:16:29.205346,45.33.7.144,2187,2,0,0,0,0
2026-07-12T21:10:56.205346,45.33.7.144,9084,13,0,0,0,0
2026-07-13T01:42:52.205346,45.33.71.63,6887,5,1,0,0,0
2026-07-10T22:05:22.205346,45.33.189.27,2650,9,1,0,0,0
2026-07-14T11:23:07.205346,45.33.56.60,8301,8,2,2,0,0
2026-07-15T12:19:16.205346,45.33.151.72,3400,10,3,2,0,0
2026-07-15T07:23:38.205346,45.33.151.72,5573,15,2,1,0,0
2026-07-12T21:14:16.205346,45.33.71.63,7739,5,2,1,0,0
2026-07-13T02:49:37.205346,45.33.164.29,501,9,1,1,0,0
2026-07-10T16:50:56.205346,45.33.164.29,8559,13,3,1,0,0
2026-07-13T21:12:56.205346,45.33.8.24,4288,13,0,0,0,0
2026-07-14T00:48:34.205346,45.33.151.72,7661,7,1,0,0,0
2026-07-12T17:18:37.205346,45.33.23.152,4808,2,3,2,0,0
2026-07-12T06:29:12.205346,45.33.2.195,4954,5,2,1,0,0
2026-07-14T14:56:28.205346,45.33.174.190,2738,5,0,0,0,0
2026-07-11T22:58:22.205346,45.33.109.9,8560,4,2,0,0,0
2026-07-12T23:47:07.205346,45.33.151.72,862,3,0,0,0,0
2026-07-10T18:07:52.205346,45.33.167.180,634,4,0,0,0,0
2026-07-14T17:07:32.205346,45.33.56.60,7385,5,3,1,0,0
2026-07-12T23:24:04.205346,45.33.7.190,5910,2,1,0,0,0
2026-07-12T20:09:34.205346,45.33.71.63,9399,8,1,0,0,0
2026-07-14T13:09:56.205346,45.33.164.29,2498,13,1,1,0,0
2026-07-12T11:21:39.205346,45.33.7.190,3763,8,0,0,0,0
2026-07-15T12:07:52.205346,45.33.8.24,5793,3,0,0,0,0
2026-07-13T20:01:41.205346,45.33.109.9,8384,11,2,0,0,0
2026-07-10T18:11:12.205346,45.33.229.140,2350,4,3,1,0,0
