timestamp,source_ip,failed_login_attempts,session_duration_seconds,command_count,unique_commands,suspicious_command_count,has_canary_trigger
2026-07-12T13:58:51.391802,45.33.58.36,2670,2,1,1,0,0
2026-07-12T03:57:11.391802,45.33.57.115,7185,2,0,0,0,0
2026-07-11T21:20:11.391802,45.33.2.195,5815,14,3,0,0,0
2026-07-12T22:09:44.391802,45.33.71.63,9667,15,1,1,0,0
2026-07-11T18:58:27.391802,45.33.7.144,3277,3,2,1,0,0
2026-07-11T22:26:23.391802,45.33.71.63,3239,7,2,1,0,0
2026-07-12T19:51:21.391802,45.33.71.63,6416,5,1,1,0,0
2026-07-10T14:41:55.391802,45.33.229.140,8001,2,1,1,0,0
2026-07-12T02:32:35.391802,45.33.56.60,6724,13,2,1,0,0
2026-07-11T11:59:22.391802,45.33.2.195,2730,5,2,2,0,0
2026-07-12T19:53:39.391802,45.33.174.190,7024,6,2,2,0,0
2026-07-13T02:03:23.391802,185.44.179.109,6,830,50,20,12,0
2026-07-11T13:08:19.391802,45.33.151.72,940,12,3,2,0,0
2026-07-12T21:17:36.391802,45.33.8.24,1633,14,3,2,0,0
2026-07-12T12:59:17.391802,45.33.8.24,4465,5,1,1,0,0
2026-07-12T10:36:47.391802,45.33.71.63,7857,10,3,2,0,0
2026-07-13T01:51:55.391802,45.33.51.184,9407,1,2,2,0,0
2026-07-12T05:42:56.391802,45.33.71.63,2291,13,1,1,0,0
2026-07-12T14:14:47.391802,45.33.2.195,1225,10,3,1,0,0
2026-07-12T08:07:02.391802,45.33.58.36,4739,4,1,1,0,0
2026-07-12T20:26:11.391802,45.33.208.223,8699,3,2,0,0,0
2026-07-12T01:16:40.391802,45.33.51.184,1906,2,1,1,0,0
2026-07-11T01:02:49.391802,45.33.229.140,9037,8,2,1,0,0
2026-07-11T03:04:20.391802,45.33.167.180,5725,2,2,0,0,0
2026-07-11T17:46:27.391802,45.33.56.60,2291,11,1,1,0,0
2026-07-11T16:30:34.391802,45.33.151.72,3123,6,3,1,0,0
2026-07-10T17:21:05.391802,45.33.174.190,3553,11,3,1,0,0
2026-07-10T14:33:49.391802,45.33.229.140,7865,10,3,1,0,0
2026-07-11T01:47:23.391802,45.33.229.140,5060,13,0,0,0,0
2026-07-12T18:46:17.391802,45.33.151.72,3563,6,2,0,0,0
2026-07-12T10:53:49.391802,45.33.140.108,9146,11,2,2,0,0
2026-07-11T10:01:29.391802,45.33.208.223,2371,6,2,1,0,0
2026-07-11T03:43:47.391802,45.33.8.24,1888,11,1,1,0,0
2026-07-12T11:14:10.391802,45.33.58.36,3499,6,1,1,0,0
2026-07-12T22:51:07.391802,45.33.189.27,9917,7,3,0,0,0
2026-07-11T06:27:50.391802,45.33.174.190,9591,3,3,1,0,0
2026-07-12T22:54:19.391802,45.33.167.180,1378,14,2,0,0,0
2026-07-12T23:50:56.391802,45.33.7.144,9700,9,3,1,0,0
2026-07-10T17:42:41.391802,45.33.167.180,8506,3,0,0,0,0
2026-07-13T05:33:07.391802,45.33.23.152,5285,1,2,0,0,0
2026-07-13T02:35:15.391802,45.33.167.180,9767,12,3,2,0,0
2026-07-10T19:01:11.391802,45.33.58.36,4889,13,2,2,0,0
2026-07-11T19:32:01.391802,45.33.167.180,9451,4,3,0,0,0
2026-07-12T18:25:08.391802,45.33.7.190,7868,5,2,0,0,0
2026-07-12T17:15:47.391802,45.33.58.36,4382,4,2,2,0,0
2026-07-13T10:20:40.391802,45.33.189.27,3885,14,1,0,0,0
2026-07-12T01:13:05.391802,45.33.109.9,9327,3,2,2,0,0
2026-07-12T15:38:20.391802,45.33.109.9,8928,15,0,0,0,0
2026-07-11T07:43:23.391802,45.33.109.9,2578,12,1,0,0,0
2026-07-11T22:38:32.391802,45.33.23.152,6934,8,1,1,0,0
2026-07-13T04:32:29.391802,45.33.7.144,7905,2,0,0,0,0
2026-07-10T14:25:11.391802,45.33.130.155,7949,8,2,2,0,0
2026-07-13T07:13:03.391802,45.33.71.63,8011,11,2,0,0,0
2026-07-12T00:44:47.391802,45.33.51.184,3970,8,2,1,0,0
2026-07-10T20:02:37.391802,45.33.208.223,2639,10,3,1,0,0
2026-07-12T22:06:14.391802,45.33.167.180,766,2,1,1,0,0
2026-07-12T03:16:35.391802,45.33.51.184,3814,12,1,1,0,0
2026-07-11T00:18:09.391802,45.33.109.9,2029,11,2,1,0,0
2026-07-11T19:00:53.391802,45.33.174.190,1348,7,2,2,0,0
2026-07-10T23:45:02.391802,45.33.71.63,2059,1,1,1,0,0
2026-07-10T15:10:35.391802,45.33.23.152,9010,11,3,0,0,0
2026-07-10T22:57:01.391802,45.33.58.36,7419,12,1,1,0,0
2026-07-12T03:26:35.391802,45.33.71.63,2178,2,2,1,0,0
2026-07-11T10:42:09.391802,45.33.189.27,2840,2,0,0,0,0
2026-07-12T21:35:07.391802,45.33.229.140,2980,15,3,2,0,0
2026-07-12T14:21:50.391802,45.33.71.63,2146,3,0,0,0,0
2026-07-12T00:58:13.391802,45.33.51.184,5652,13,1,0,0,0
2026-07-10T17:32:58.391802,45.33.23.152,9566,10,2,2,0,0
2026-07-12T15:41:11.391802,45.33.8.24,3866,9,1,1,0,0
2026-07-11T20:38:27.391802,45.33.7.190,4421,8,3,0,0,0
2026-07-12T06:22:31.391802,45.33.2.195,1663,9,0,0,0,0
2026-07-10T23:25:35.391802,45.33.208.223,7395,6,1,1,0,0
2026-07-10T21:49:55.391802,45.33.71.63,725,5,1,0,0,0
2026-07-12T17:30:16.391802,45.33.7.144,8800,5,3,1,0,0
2026-07-11T00:52:17.391802,45.33.151.72,9308,10,1,1,0,0
2026-07-12T08:05:31.391802,45.33.57.115,3829,13,1,1,0,0
2026-07-11T20:53:15.391802,45.33.71.63,5581,12,3,2,0,0
2026-07-10T21:18:05.391802,45.33.71.63,7618,2,3,2,0,0
2026-07-10T15:38:41.391802,45.33.174.190,2456,1,1,1,0,0
2026-07-12T14:17:17.391802,45.33.130.155,9068,9,2,0,0,0
2026-07-12T21:52:11.391802,45.33.109.9,2434,13,0,0,0,0
2026-07-13T01:25:19.391802,45.33.71.63,4808,12,0,0,0,0
2026-07-11T10:45:05.391802,45.33.7.190,8685,14,1,1,0,0
2026-07-13T08:41:56.391802,45.33.58.36,9902,11,0,0,0,0
2026-07-12T16:21:47.391802,45.33.164.29,4506,1,3,1,0,0
2026-07-12T08:24:26.391802,45.33.174.190,1079,9,3,0,0,0
2026-07-12T15:10:29.391802,45.33.56.60,4944,14,0,0,0,0
2026-07-10T23:17:07.391802,45.33.7.190,3438,4,0,0,0,0
2026-07-13T02:28:35.391802,45.33.8.24,5590,6,0,0,0,0
2026-07-11T22:19:17.391802,45.33.229.140,5277,10,2,2,0,0
2026-07-13T14:39:01.391802,45.33.208.223,8583,13,1,1,0,0
2026-07-11T21:10:03.391802,45.33.23.152,2966,1,3,0,0,0
2026-07-12T07:06:59.391802,45.33.164.29,5988,1,3,2,0,0
2026-07-11T09:11:22.391802,45.33.57.115,4402,7,3,0,0,0
2026-07-12T21:23:47.391802,45.33.71.63,1219,15,1,1,0,0
2026-07-11T02:59:44.391802,45.33.130.155,8011,12,0,0,0,0
2026-07-11T07:44:43.391802,45.33.7.144,1726,10,0,0,0,0
2026-07-12T10:11:39.391802,45.33.109.9,5661,15,3,2,0,0
2026-07-11T04:55:41.391802,45.33.109.9,4327,2,1,0,0,0
2026-07-11T06:32:42.391802,45.33.174.190,7865,8,2,1,0,0
2026-07-11T06:26:59.391802,45.33.229.140,7904,5,3,1,0,0
2026-07-11T02:38:38.391802,45.33.8.24,1160,4,2,0,0,0
2026-07-12T06:57:15.391802,45.33.130.155,6992,9,0,0,0,0
2026-07-13T17:14:14.391802,45.33.174.190,1009,7,3,2,0,0
2026-07-10T15:55:47.391802,45.33.167.180,2169,13,1,0,0,0
2026-07-11T01:49:23.391802,45.33.23.152,2641,4,3,1,0,0
2026-07-13T03:07:15.391802,45.33.109.9,1728,1,0,0,0,0
2026-07-10T21:10:50.391802,45.33.71.63,5932,2,0,0,0,0
2026-07-10T18:22:27.391802,45.33.208.223,7596,14,3,1,0,0
2026-07-12T04:12:02.391802,45.33.51.184,3331,6,1,0,0,0
2026-07-12T07:06:59.391802,45.33.189.27,1067,10,1,1,0,0
2026-07-12T19:22:41.391802,45.33.151.72,8348,1,0,0,0,0
2026-07-12T16:06:03.391802,45.33.229.140,9114,4,0,0,0,0
2026-07-12T03:50:41.391802,45.33.140.108,6136,15,2,1,0,0
2026-07-13T08:05:57.391802,45.33.56.60,4088,1,2,0,0,0
2026-07-11T23:54:43.391802,45.33.208.223,4313,3,0,0,0,0
2026-07-11T14:33:11.391802,45.33.7.190,4094,10,3,1,0,0
2026-07-10T18:12:01.391802,45.33.208.223,5710,13,2,2,0,0
2026-07-11T16:42:55.391802,45.33.130.155,9800,10,1,1,0,0
2026-07-10T19:35:47.391802,45.33.140.108,9382,5,1,1,0,0
2026-07-12T13:04:51.391802,45.33.23.152,4084,1,3,0,0,0
2026-07-10T22:39:37.391802,45.33.229.140,2637,6,1,1,0,0
2026-07-12T17:58:41.391802,45.33.208.223,2820,13,0,0,0,0
2026-07-13T04:20:30.391802,185.44.88.72,12,870,27,18,5,0
2026-07-11T15:14:47.391802,45.33.140.108,5698,3,2,0,0,0
2026-07-13T23:56:23.391802,45.33.8.24,2586,3,0,0,0,0
2026-07-11T21:54:19.391802,45.33.208.223,1030,3,2,2,0,0
2026-07-11T01:25:54.391802,45.33.58.36,8629,3,2,2,0,0
2026-07-12T14:24:59.391802,45.33.56.60,3250,11,0,0,0,0
2026-07-12T03:09:07.391802,45.33.109.9,3935,4,0,0,0,0
2026-07-13T02:42:01.391802,45.33.164.29,1288,7,3,2,0,0
2026-07-11T22:47:47.391802,185.44.40.56,8,835,59,25,10,0
2026-07-12T04:05:03.391802,45.33.71.63,1047,5,0,0,0,0
2026-07-11T03:50:32.391802,185.44.207.41,6,408,63,13,2,0
2026-07-11T14:12:47.391802,45.33.2.195,8409,12,0,0,0,0
2026-07-11T20:13:27.391802,45.33.51.184,3073,1,0,0,0,0
2026-07-14T01:37:07.391802,185.44.40.56,12,1194,48,17,4,1
2026-07-13T04:41:38.391802,45.33.140.108,3016,1,2,0,0,0
2026-07-11T20:33:01.391802,45.33.2.195,8369,4,0,0,0,0
2026-07-13T00:39:02.391802,45.33.8.24,1842,8,0,0,0,0
2026-07-12T20:45:11.391802,45.33.109.9,1993,11,3,0,0,0
2026-07-13T07:03:27.391802,45.33.130.155,3556,8,0,0,0,0
2026-07-11T04:40:49.391802,45.33.23.152,4900,10,0,0,0,0
2026-07-10T23:22:35.391802,45.33.130.155,9371,7,1,1,0,0
2026-07-12T01:15:07.391802,45.33.57.115,7358,9,3,2,0,0
2026-07-14T02:57:41.391802,45.33.71.63,6968,15,0,0,0,0
2026-07-11T15:14:29.391802,45.33.208.223,2915,2,3,0,0,0
2026-07-11T12:23:10.391802,185.44.179.109,3,147,69,10,1,0
2026-07-13T00:14:15.391802,45.33.109.9,5738,15,0,0,0,0
2026-07-13T10:51:02.391802,45.33.151.72,5843,14,2,2,0,0
2026-07-13T04:24:31.391802,45.33.164.29,9061,13,3,0,0,0
2026-07-11T05:32:18.391802,45.33.208.223,2141,15,0,0,0,0
2026-07-12T23:57:23.391802,45.33.151.72,6133,15,3,1,0,0
2026-07-13T03:00:25.391802,45.33.208.223,8250,1,1,1,0,0
2026-07-12T02:14:37.391802,45.33.2.195,7081,1,3,1,0,0
2026-07-12T17:21:32.391802,45.33.140.108,4900,15,2,0,0,0
2026-07-11T05:15:07.391802,45.33.8.24,5594,5,3,2,0,0
2026-07-11T03:57:00.391802,185.44.179.109,3,675,71,18,9,0
2026-07-12T23:08:35.391802,45.33.229.140,7171,12,3,2,0,0
2026-07-13T19:27:47.391802,45.33.57.115,3104,2,2,2,0,0
2026-07-11T21:00:27.391802,45.33.57.115,9817,1,1,0,0,0
2026-07-11T20:46:08.391802,45.33.23.152,1041,8,0,0,0,0
2026-07-10T19:07:25.391802,45.33.167.180,8775,7,0,0,0,0
2026-07-14T02:56:13.391802,45.33.140.108,7808,3,3,2,0,0
2026-07-10T18:41:47.391802,45.33.174.190,4737,12,0,0,0,0
2026-07-12T01:03:47.391802,45.33.174.190,9875,13,1,0,0,0
2026-07-10T15:51:25.391802,45.33.109.9,7209,9,0,0,0,0
2026-07-12T05:25:11.391802,45.33.189.27,3337,10,0,0,0,0
2026-07-13T13:31:47.391802,45.33.8.24,5011,7,3,1,0,0
2026-07-11T06:15:17.391802,45.33.167.180,5450,11,3,2,0,0
2026-07-11T07:11:47.391802,45.33.130.155,9698,11,2,1,0,0
2026-07-12T07:05:06.391802,45.33.56.60,5029,11,2,1,0,0
2026-07-13T05:23:11.391802,45.33.8.24,3586,3,1,0,0,0
2026-07-12T06:56:02.391802,45.33.189.27,917,11,3,1,0,0
2026-07-14T07:53:57.391802,45.33.7.144,6861,12,0,0,0,0
2026-07-12T22:41:54.391802,45.33.56.60,4143,11,3,2,0,0
2026-07-13T16:26:11.391802,45.33.174.190,9646,3,2,0,0,0
2026-07-12T19:13:16.391802,45.33.109.9,9659,13,1,1,0,0
2026-07-12T18:42:13.391802,45.33.23.152,6320,4,2,1,0,0
2026-07-10T22:51:47.391802,45.33.208.223,5317,8,0,0,0,0
2026-07-11T09:22:59.391802,45.33.208.223,1666,8,1,1,0,0
2026-07-11T14:22:15.391802,45.33.7.144,9180,5,3,0,0,0
2026-07-12T16:36:41.391802,45.33.229.140,6114,7,3,0,0,0
2026-07-11T18:39:16.391802,45.33.174.190,1824,8,2,2,0,0
2026-07-11T17:18:27.391802,45.33.7.190,577,8,2,0,0,0
2026-07-13T11:44:41.391802,45.33.174.190,8521,13,0,0,0,0
2026-07-10T20:29:23.391802,45.33.7.144,7529,8,3,0,0,0
2026-07-11T21:03:22.391802,45.33.130.155,730,15,2,2,0,0
2026-07-11T11:14:35.391802,45.33.164.29,4576,4,2,1,0,0
2026-07-12T14:26:02.391802,45.33.57.115,5515,3,0,0,0,0
2026-07-11T12:06:29.391802,45.33.167.180,9024,10,2,1,0,0
2026-07-13T07:37:08.391802,45.33.140.108,6385,13,1,0,0,0
2026-07-13T23:59:15.391802,45.33.23.152,2649,4,0,0,0,0
2026-07-10T22:19:18.391802,45.33.130.155,1112,7,2,2,0,0
2026-07-11T09:15:47.391802,45.33.7.190,2271,11,0,0,0,0
2026-07-11T15:19:33.391802,45.33.7.144,2524,9,2,1,0,0
2026-07-14T03:06:51.391802,45.33.164.29,5433,7,0,0,0,0
2026-07-11T09:41:17.391802,45.33.2.195,2747,7,0,0,0,0
2026-07-14T03:53:37.391802,45.33.58.36,8654,4,1,1,0,0
2026-07-13T21:10:37.391802,185.44.88.72,12,899,52,13,10,0
2026-07-14T12:30:59.391802,45.33.164.29,708,11,0,0,0,0
2026-07-11T07:06:28.391802,45.33.189.27,1975,13,0,0,0,0
2026-07-10T22:47:25.391802,45.33.23.152,7983,5,2,1,0,0
2026-07-12T18:04:17.391802,45.33.174.190,1146,14,2,1,0,0
2026-07-11T13:19:27.391802,45.33.58.36,2056,14,0,0,0,0
2026-07-12T10:49:51.391802,45.33.174.190,5884,6,3,2,0,0
2026-07-11T09:21:59.391802,45.33.71.63,6605,14,2,0,0,0
2026-07-13T21:48:24.391802,45.33.167.180,4953,14,3,2,0,0
2026-07-11T07:48:51.391802,45.33.174.190,2352,3,0,0,0,0
2026-07-13T05:40:17.391802,45.33.208.223,8408,13,3,0,0,0
2026-07-13T23:51:01.391802,45.33.2.195,972,14,1,1,0,0
2026-07-12T18:58:04.391802,45.33.51.184,7720,1,0,0,0,0
2026-07-12T23:08:35.391802,45.33.57.115,9947,12,1,1,0,0
2026-07-13T00:33:03.391802,45.33.2.195,2060,7,1,1,0,0
2026-07-11T16:51:27.391802,45.33.7.144,2935,14,0,0,0,0
2026-07-14T01:12:50.391802,45.33.140.108,8623,14,1,0,0,0
2026-07-13T06:16:51.391802,45.33.56.60,5057,1,1,1,0,0
2026-07-13T18:05:11.391802,45.33.23.152,1791,8,3,2,0,0
2026-07-10T17:36:59.391802,45.33.140.108,7824,6,0,0,0,0
2026-07-12T18:03:02.391802,45.33.51.184,1087,9,0,0,0,0
2026-07-13T04:14:19.391802,45.33.151.72,3889,11,3,1,0,0
2026-07-13T04:20:41.391802,45.33.23.152,7945,6,3,2,0,0
2026-07-13T00:37:49.391802,45.33.58.36,2096,13,1,0,0,0
2026-07-11T08:37:49.391802,45.33.8.24,9473,9,2,2,0,0
2026-07-12T09:59:47.391802,45.33.174.190,8567,3,3,0,0,0
2026-07-13T20:47:45.391802,45.33.229.140,2478,15,3,0,0,0
2026-07-11T11:44:19.391802,45.33.229.140,6036,2,3,0,0,0
2026-07-10T15:20:29.391802,45.33.167.180,7993,11,1,1,0,0
2026-07-14T01:33:23.391802,45.33.7.190,9564,15,3,2,0,0
2026-07-13T09:13:37.391802,45.33.174.190,9979,3,1,0,0,0
2026-07-12T09:26:11.391802,45.33.2.195,5773,9,3,1,0,0
2026-07-13T13:50:11.391802,45.33.56.60,5319,8,1,0,0,0
2026-07-14T14:16:35.391802,45.33.57.115,5397,14,2,2,0,0
2026-07-13T02:24:14.391802,45.33.229.140,3935,10,2,2,0,0
2026-07-11T10:41:07.391802,45.33.189.27,3413,9,2,2,0,0
2026-07-14T11:21:43.391802,45.33.151.72,8370,10,3,2,0,0
2026-07-13T08:59:47.391802,45.33.51.184,709,9,0,0,0,0
2026-07-12T10:17:25.391802,45.33.7.190,3775,5,1,1,0,0
2026-07-13T21:40:09.391802,45.33.7.190,5335,4,0,0,0,0
2026-07-14T08:03:02.391802,45.33.151.72,4175,12,3,0,0,0
2026-07-13T15:36:03.391802,45.33.8.24,1269,15,3,1,0,0
2026-07-13T20:20:58.391802,185.44.88.72,9,170,16,16,15,0
2026-07-12T00:42:11.391802,45.33.130.155,9455,12,1,1,0,0
2026-07-14T09:09:31.391802,45.33.174.190,1720,3,1,1,0,0
2026-07-11T18:57:47.391802,45.33.7.190,7520,5,2,0,0,0
2026-07-11T17:58:35.391802,45.33.109.9,592,6,3,2,0,0
2026-07-14T19:58:19.391802,45.33.56.60,1333,13,2,1,0,0
2026-07-14T10:57:56.391802,45.33.71.63,5707,9,1,0,0,0
2026-07-13T04:36:35.391802,45.33.57.115,3111,7,3,0,0,0
2026-07-12T05:26:52.391802,45.33.229.140,5937,6,2,1,0,0
2026-07-12T10:02:01.391802,185.44.246.196,9,1032,16,11,1,0
2026-07-14T10:52:20.391802,185.44.88.72,7,292,64,16,7,1
2026-07-10T22:24:59.391802,45.33.130.155,8926,13,3,1,0,0
2026-07-11T20:37:16.391802,45.33.229.140,5748,9,0,0,0,0
2026-07-13T18:41:47.391802,185.44.246.196,9,75,23,14,0,0
2026-07-11T03:32:40.391802,45.33.229.140,9310,14,3,2,0,0
2026-07-11T06:22:35.391802,45.33.189.27,889,8,2,0,0,0
2026-07-12T07:43:26.391802,45.33.174.190,4627,9,0,0,0,0
2026-07-12T23:38:29.391802,45.33.51.184,6857,8,3,1,0,0
2026-07-10T22:52:27.391802,45.33.58.36,9262,1,0,0,0,0
2026-07-12T21:10:35.391802,45.33.71.63,6360,15,0,0,0,0
2026-07-10T20:15:04.391802,45.33.8.24,7670,7,3,2,0,0
2026-07-12T20:17:23.391802,45.33.151.72,4102,3,3,2,0,0
2026-07-10T15:39:32.391802,185.44.179.109,5,824,16,25,0,1
2026-07-12T04:59:47.391802,45.33.7.144,9300,9,0,0,0,0
2026-07-12T00:15:05.391802,45.33.130.155,3969,7,1,0,0,0
2026-07-14T22:12:47.391802,45.33.109.9,3683,2,1,1,0,0
2026-07-11T02:55:41.391802,45.33.151.72,8057,11,0,0,0,0
2026-07-12T09:43:07.391802,45.33.229.140,8482,6,2,0,0,0
2026-07-14T07:50:02.391802,45.33.2.195,1643,15,1,1,0,0
2026-07-14T22:52:07.391802,45.33.2.195,5508,12,1,1,0,0
2026-07-12T12:05:01.391802,45.33.56.60,7517,3,0,0,0,0
2026-07-13T03:48:59.391802,45.33.51.184,5033,14,2,0,0,0
2026-07-14T20:28:33.391802,45.33.167.180,7796,6,2,1,0,0
2026-07-14T18:17:17.391802,45.33.2.195,1843,14,2,0,0,0
2026-07-10T20:24:38.391802,45.33.71.63,1735,15,0,0,0,0
2026-07-14T20:57:15.391802,45.33.208.223,7137,13,1,0,0,0
2026-07-13T15:32:50.391802,45.33.151.72,8234,11,1,1,0,0
2026-07-14T13:38:35.391802,45.33.208.223,5267,3,3,2,0,0
2026-07-11T21:33:52.391802,45.33.130.155,8727,1,1,1,0,0
2026-07-15T00:19:31.391802,45.33.189.27,7810,3,1,1,0,0
2026-07-14T09:53:20.391802,45.33.189.27,8421,6,0,0,0,0
2026-07-12T05:23:25.391802,45.33.109.9,6552,4,0,0,0,0
2026-07-10T22:08:57.391802,45.33.130.155,6858,8,3,0,0,0
2026-07-13T13:46:47.391802,185.44.88.72,2,1127,50,16,12,0
2026-07-14T15:46:45.391802,45.33.71.63,8965,5,3,0,0,0
2026-07-10T15:56:19.391802,45.33.130.155,8476,13,3,2,0,0
2026-07-14T15:42:35.391802,45.33.189.27,7707,3,1,0,0,0
2026-07-11T13:09:31.391802,45.33.229.140,2961,3,1,1,0,0
2026-07-14T09:21:27.391802,45.33.51.184,5910,12,0,0,0,0
2026-07-12T12:54:41.391802,45.33.208.223,3141,11,3,0,0,0
2026-07-11T18:38:27.391802,45.33.208.223,3139,3,0,0,0,0
2026-07-15T01:55:03.391802,45.33.109.9,3449,9,3,2,0,0
2026-07-14T08:25:35.391802,45.33.8.24,1904,4,3,2,0,0
2026-07-11T18:01:47.391802,45.33.174.190,4094,14,3,2,0,0
2026-07-13T08:05:47.391802,45.33.174.190,8869,5,1,1,0,0
2026-07-11T16:03:47.391802,45.33.2.195,1627,4,3,1,0,0
2026-07-11T09:11:11.391802,45.33.229.140,9064,14,3,0,0,0
2026-07-14T11:10:09.391802,45.33.2.195,1139,15,0,0,0,0
2026-07-14T01:33:32.391802,45.33.2.195,9335,14,0,0,0,0
2026-07-14T11:26:55.391802,45.33.130.155,1211,12,3,0,0,0
2026-07-11T16:38:26.391802,45.33.7.144,6242,10,0,0,0,0
2026-07-12T03:13:41.391802,45.33.23.152,1873,5,3,1,0,0
2026-07-10T16:12:10.391802,45.33.164.29,9969,9,0,0,0,0
2026-07-11T20:43:47.391802,45.33.229.140,5675,7,2,0,0,0
2026-07-13T13:38:11.391802,45.33.208.223,4655,5,3,2,0,0
2026-07-13T14:41:25.391802,45.33.7.144,3837,7,3,0,0,0
2026-07-13T20:06:38.391802,45.33.140.108,4657,5,2,2,0,0
2026-07-12T08:30:23.391802,45.33.58.36,4264,8,1,0,0,0
2026-07-13T18:37:47.391802,45.33.56.60,9520,10,0,0,0,0
2026-07-12T18:09:41.391802,185.44.207.41,13,246,33,23,1,1
2026-07-14T20:37:08.391802,45.33.71.63,1118,12,3,1,0,0
2026-07-14T15:36:35.391802,45.33.2.195,1441,13,1,1,0,0
2026-07-14T18:48:55.391802,45.33.229.140,8989,5,1,0,0,0
2026-07-12T13:40:47.391802,45.33.23.152,3276,11,0,0,0,0
2026-07-13T20:27:41.391802,45.33.174.190,1922,5,3,1,0,0
2026-07-15T02:56:51.391802,45.33.229.140,8982,1,0,0,0,0
2026-07-12T05:13:44.391802,45.33.151.72,6203,6,2,0,0,0
2026-07-13T23:07:11.391802,45.33.7.144,9919,1,2,0,0,0
2026-07-11T13:54:02.391802,45.33.151.72,1685,9,2,1,0,0
2026-07-14T06:30:35.391802,45.33.109.9,9313,14,2,2,0,0
2026-07-14T14:22:58.391802,185.44.246.196,8,558,58,22,2,0
2026-07-12T12:29:57.391802,45.33.71.63,6769,11,1,1,0,0
2026-07-12T19:10:08.391802,45.33.51.184,6285,9,0,0,0,0
2026-07-15T05:11:27.391802,45.33.71.63,7036,11,2,0,0,0
2026-07-12T20:29:32.391802,45.33.140.108,5642,6,1,1,0,0
2026-07-12T15:06:41.391802,45.33.229.140,8675,12,1,0,0,0
2026-07-13T14:01:49.391802,45.33.229.140,4255,4,1,1,0,0
2026-07-14T17:30:43.391802,45.33.58.36,2464,15,0,0,0,0
2026-07-13T06:00:47.391802,45.33.151.72,1192,14,3,1,0,0
2026-07-12T23:02:43.391802,45.33.208.223,5001,8,1,1,0,0
2026-07-15T03:33:48.391802,45.33.208.223,2601,1,3,1,0,0
2026-07-11T15:09:11.391802,45.33.130.155,6950,14,1,1,0,0
2026-07-12T09:18:32.391802,45.33.167.180,5671,12,0,0,0,0
2026-07-15T05:36:37.391802,45.33.58.36,5831,6,2,0,0,0
2026-07-12T04:06:05.391802,45.33.109.9,8222,10,2,1,0,0
2026-07-14T00:03:47.391802,45.33.229.140,7366,12,2,1,0,0
2026-07-12T21:38:25.391802,45.33.174.190,9861,3,1,0,0,0
2026-07-11T20:31:53.391802,45.33.151.72,7581,14,3,0,0,0
2026-07-14T04:35:02.391802,45.33.189.27,8249,13,0,0,0,0
2026-07-13T04:02:39.391802,45.33.57.115,9248,12,2,1,0,0
2026-07-12T00:14:56.391802,45.33.208.223,1281,7,0,0,0,0
2026-07-13T11:12:03.391802,45.33.109.9,8307,14,0,0,0,0
2026-07-10T18:59:17.391802,45.33.130.155,9680,9,2,1,0,0
2026-07-13T15:35:47.391802,45.33.130.155,3759,10,1,1,0,0
2026-07-13T21:06:27.391802,45.33.57.115,8487,13,3,0,0,0
2026-07-13T12:11:37.391802,45.33.167.180,2873,14,1,1,0,0
2026-07-12T00:08:32.391802,45.33.2.195,9865,7,0,0,0,0
2026-07-12T21:54:39.391802,45.33.56.60,5691,11,2,2,0,0
2026-07-15T02:21:02.391802,45.33.7.144,4944,15,3,1,0,0
2026-07-11T07:20:53.391802,185.44.40.56,3,436,17,12,2,0
2026-07-15T08:18:24.391802,45.33.7.144,2187,2,0,0,0,0
2026-07-12T21:12:51.391802,45.33.7.144,9084,13,0,0,0,0
2026-07-13T01:44:47.391802,45.33.71.63,6887,5,1,0,0,0
2026-07-10T22:07:17.391802,45.33.189.27,2650,9,1,0,0,0
2026-07-14T11:25:02.391802,45.33.56.60,8301,8,2,2,0,0
2026-07-15T12:21:11.391802,45.33.151.72,3400,10,3,2,0,0
2026-07-15T07:25:33.391802,45.33.151.72,5573,15,2,1,0,0
2026-07-12T21:16:11.391802,45.33.71.63,7739,5,2,1,0,0
2026-07-13T02:51:32.391802,45.33.164.29,501,9,1,1,0,0
2026-07-10T16:52:51.391802,45.33.164.29,8559,13,3,1,0,0
2026-07-13T21:14:51.391802,45.33.8.24,4288,13,0,0,0,0
2026-07-14T00:50:29.391802,45.33.151.72,7661,7,1,0,0,0
2026-07-12T17:20:32.391802,45.33.23.152,4808,2,3,2,0,0
2026-07-12T06:31:07.391802,45.33.2.195,4954,5,2,1,0,0
2026-07-14T14:58:23.391802,45.33.174.190,2738,5,0,0,0,0
2026-07-11T23:00:17.391802,45.33.109.9,8560,4,2,0,0,0
2026-07-12T23:49:02.391802,45.33.151.72,862,3,0,0,0,0
2026-07-10T18:09:47.391802,45.33.167.180,634,4,0,0,0,0
2026-07-14T17:09:27.391802,45.33.56.60,7385,5,3,1,0,0
2026-07-12T23:25:59.391802,45.33.7.190,5910,2,1,0,0,0
2026-07-12T20:11:29.391802,45.33.71.63,9399,8,1,0,0,0
2026-07-14T13:11:51.391802,45.33.164.29,2498,13,1,1,0,0
2026-07-12T11:23:34.391802,45.33.7.190,3763,8,0,0,0,0
2026-07-15T12:09:47.391802,45.33.8.24,5793,3,0,0,0,0
2026-07-13T20:03:36.391802,45.33.109.9,8384,11,2,0,0,0
2026-07-10T18:13:07.391802,45.33.229.140,2350,4,3,1,0,0
